npi,entity_type_code,provider_org_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential,provider_business_address_1,provider_business_address_2,provider_business_city,provider_business_state,provider_business_zip,taxonomy_code,provider_business_zip5
1619364528,2,"W SCOTT WEST, MD PLLC",,,,,,,30 BURTON HILLS BLVD,SUITE 375,NASHVILLE,TN,372156140,2084P0800X,37215
1225425069,2,MID TN DENTISTRY EAST SMYRNA LLC,,,,,,,431 NISSAN DR,SUITE 202,SMYRNA,TN,371674364,261QD0000X,37167
1841687456,2,BRIGHTER DAY HEALTH LLC,,,,,,,840 GLASTONBURY CT,,CLARKSVILLE,TN,370435944,2084P0805X,37043
1609263284,2,NORTH MISSISSIPPI HEALTHCARE,,,,,,,3201 ASPEN GROVE DR,K4,FRANKLIN,TN,370674854,253Z00000X,37067
1477940062,2,"WEECOMMUNICATE, LLC",,,,,,,653 TOBYLYNN DR,,NASHVILLE,TN,372115930,261QH0700X,37211
1326435843,2,"SLEEP MEDICINE AFFILIATES, PLC",,,,,,,7103 BAKERS BRIDGE AVE,SUITE 101,BRENTWOOD,TN,370272892,207RS0012X,37027
1265829642,2,NEAT NON MEDICAL TRANSPORTATION,,,,,,,5242 EDMONDSON PIKE,UNIT 508,NASHVILLE,TN,372115831,347C00000X,37211
1538556899,2,"DOSE HEALTHCARE, LLC",,,,,,,1300 DIVISION ST,SUITE 108,NASHVILLE,TN,372034023,261QU0200X,37203
1255728556,2,"HOLISTIC FAMILY CARE SOLUTION,LLC",,,,,,,301 PINNACLE PL,,NASHVILLE,TN,372211422,253Z00000X,37221
1437546694,2,"MISSIONPOINT SERVICES, LLC",,,,,,,505 MAINSTREAM DR,,NASHVILLE,TN,372281208,261QP2300X,37228
1437546744,2,GULCH DENTAL STUDIO PLLC,,,,,,,224 11TH AVENUE S,,NASHVILLE,TN,372034021,1223G0001X,37203
1639566938,2,A PERSONAL TOUCH GARMENT CORPORATION,,,,,,,567 CASON LN,SUITE C-1,MURFREESBORO,TN,371284821,332B00000X,37128
1730566977,2,"MIDDLE TENNESSEE PEDIATRIC SERVICES, PLLC",,,,,,,2355 DOUBLE LOG CABIN RD,,LEBANON,TN,370877481,235Z00000X,37087
1316324528,2,REPLENISH PERSONAL CARE AGENCY LLC,,,,,,,13117 MONTHAVEN PARK PL,,HENDERSONVILLE,TN,370757042,253Z00000X,37075
1548647712,2,MEHARRY MEDICAL COLLEGE,,,,,,,1005 DR. D. B. TODD BLVD,SCHOOL OF DENTISTRY,NASHVILLE,TN,372083599,122300000X,37208
1629455829,2,"MICHELLE KIM NGUYEN, MD, PC",,,,,,,342 22ND AVE N,,NASHVILLE,TN,372031844,207W00000X,37203
1861879785,2,NEW SOLUTIONS HEALTH CARE GROUP,,,,,,,2792 WINDCREST TRL,,ANTIOCH,TN,370131473,332900000X,37013
1730566712,2,FAMILY MEDICAL & URGENT CARE PLLC,,,,,,,814 S BROADWAY ST,,PORTLAND,TN,371481622,261QP2300X,37148
1396122206,2,MILESTONE HOME HEALTH CARE LLC,,,,,,,2301 TRIVACA CT,,NOLENSVILLE,TN,371355033,251E00000X,37135
1205213113,2,PREMIER CHIROPRACTIC,,,,,,,2040 RESERVE BLVD STE A,,SPRING HILL,TN,371742370,111N00000X,37174
1386021152,2,JACKIE O'DELL,,,,,,,1202 FATHERLAND ST,,NASHVILLE,TN,372062908,1041C0700X,37206
1922485754,2,EARL QUINTON PARROTT,,,,,,,1121 TROTWOOD AVE,SUITE 1,COLUMBIA,TN,384011803,261QM0801X,38401
1790162477,2,MMR SENIOR ALLIANCE CORPORATION,,,,,,,519 UPTOWN SQ,,MURFREESBORO,TN,371290589,253Z00000X,37129
1417334012,2,JUST LIKE HOME INC,,,,,,,1019 MULBERRY WAY,,NASHVILLE,TN,372076015,251E00000X,37207
1417334061,2,CENTERSTONE OF TENNESSEE INC,,,,,,,1820 MEMORIAL CIR,,CLARKSVILLE,TN,370434539,251S00000X,37043
1578940193,2,JENNIFER MORGAN BCBA,,,,,,,1515 PRESTON DR,,NASHVILLE,TN,372061237,103K00000X,37206
1326425786,2,"DENTAL HEALTH PARTNERS OF NASHVILLE, PC",,,,,,,14221 LEBANON RD,,OLD HICKORY,TN,371381664,261QD0000X,37138
1114304664,2,ADVANCED DIAGNOSTIC IMAGING PC,,,,,,,570 HARTSVILLE PIKE,,GALLATIN,TN,370662450,335E00000X,37066
1699152066,2,VA TENNESSEE VALLEY HEALTHCARE SYSTEM,,,,,,,1310 24TH AVE S,,NASHVILLE,TN,372122637,1835P0018X,37212
1730566001,2,"TMS MEDICAL GROUP OF FRANKLIN, LLC",,,,,,,109 INTERNATIONAL DR,SUITE 240,FRANKLIN,TN,370671761,261QM2500X,37067
1992183271,2,SMYRNA PEDIATRICS PLLC,,,,,,,611 POTOMAC PL,SUITE 103,SMYRNA,TN,371675655,208000000X,37167
1821476144,2,ANESTHESIA MEDICAL GROUP,,,,,,,4220 HARDING PIKE,,NASHVILLE,TN,372052005,367500000X,37205
1760860076,2,ENIGMA ENTERPRISES INC,,,,,,,226 11TH AVE S,,NASHVILLE,TN,372034021,3336C0003X,37203
1336527456,2,"CARDINAL HEALTH 128, LLC",,,,,,,202 CUMBERLAND BND,,NASHVILLE,TN,372281804,3336C0003X,37228
1982082996,2,CARING HANDS HEALTHCARE LLC,,,,,,,412 WASHINGTON ST,,COLUMBIA,TN,384014238,253Z00000X,38401
1689052672,2,RAPHA CENTERS LLC,,,,,,,405 STEAM PLANT RD,STE. 200,GALLATIN,TN,370663027,101YA0400X,37066
1306224100,2,ACHIEVE MEDICAL WEIGHT LOSS SMYRNA,,,,,,,550 SAM RIDLEY PKWY W,SUITE 120,SMYRNA,TN,371675662,261Q00000X,37167
1497133227,2,"IVF LABORATORIES OF NASHVILLE, LLC",,,,,,,345 23RD AVE N,SUITE 401,NASHVILLE,TN,372031513,291U00000X,37203
1962880575,2,TOTTY CHIROPRACTIC OF HENDERSONVILLE PLLC,,,,,,,1047 GLENBROOK WAY STE 112,,HENDERSONVILLE,TN,370751231,111N00000X,37075
1306224878,2,"AMERICAN CHIROPRACTIC HEALTH CLINIC, P.C",,,,,,,1326 ROSA L PARKS BLVD,SUITE B,NASHVILLE,TN,372082576,111N00000X,37208
1679951065,2,IMED URGENT CARE,,,,,,,940 MEMORY LN,SUITE 103,GALLATIN,TN,370667161,261QU0200X,37066
1639557002,2,LIFEPRINT HEALTH INC.,,,,,,,1009 WINDCROSS CT,,FRANKLIN,TN,370672678,207RG0300X,37067
1780063156,2,WHEELER EYECARE INC,,,,,,,300 PLEASANT GROVE RD STE 600,,MOUNT JULIET,TN,371223792,152W00000X,37122
1134508559,2,BROOK THERAPEUTIC SERVICES,,,,,,,120 AMHERST WAY,,NASHVILLE,TN,372213000,225X00000X,37221
1225417447,2,"COLLINS EYE CENTER, PLLC",,,,,,,115 PENN WARREN DR,SUITE4 450,BRENTWOOD,TN,370275047,152W00000X,37027
1659750834,2,SPORT ORTHO URGENT CARE PC,,,,,,,5000 CROSSINGS CIR,SUITE 101,MOUNT JULIET,TN,371228592,261QU0200X,37122
1487033593,2,"MIDDLE TENNESSEE ASC, LLC",,,,,,,345 23RD AVE N,SUITE 401,NASHVILLE,TN,372031513,261QA1903X,37203
1679952576,2,DENISE TITTLE DBA BEST CARE CLINIC,,,,,,,1817A MADISON ST,SUITE 3,CLARKSVILLE,TN,370432930,261QP2300X,37043
1518346469,2,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",,,,,,,1559 SPARTA ST,,MCMINNVILLE,TN,371101316,282N00000X,37110
1447639398,2,"SAINT THOMAS STONES RIVER HOSPITAL, LLC",,,,,,,324 DOOLITTLE RD,,WOODBURY,TN,371901139,282N00000X,37190
1336528207,2,LEGACY FAMILY DENTAL,,,,,,,2805 OLD FORT PKWY,SUITE A,MURFREESBORO,TN,371285115,122300000X,37128
1649659582,2,"SAINT THOMAS DEKALB HOSPITAL, LLC",,,,,,,520 W MAIN ST,,SMITHVILLE,TN,371661138,282N00000X,37166
1750760419,2,SAFE STEP WALK IN TUB CO,,,,,,,402 BNA DR,SUITE 350,NASHVILLE,TN,372172519,335E00000X,37217
1043699796,2,HERITAGE ENDODONTICS,,,,,,,2309 RUDOLPHTOWN RD,STE B,CLARKSVILLE,TN,370432228,1223E0200X,37043
1821477464,2,"NEUROTECH, LLC",,,,,,,1451 ELM HILL PIKE STE 107,,NASHVILLE,TN,372104551,293D00000X,37210
1790165140,2,DENTAL EDGE.NET,,,,,,,6980 MOORES LN,,BRENTWOOD,TN,370272908,261QD0000X,37027
1497135867,2,ACTION DME LLC,,,,,,,205 S MCCRARY ST,SUITE 3,WOODBURY,TN,371901439,332BC3200X,37190
1912387226,2,TENNESSEE STATE UNIVERSITY,,,,,,,3500 JOHN A MERRITT BLVD,,NASHVILLE,TN,372091500,207X00000X,37209
1518347806,2,ANDERSON MEDICAL,,,,,,,1202 S JAMES CAMPBELL BLVD,SUITE 18,COLUMBIA,TN,384015193,261Q00000X,38401
1912387242,2,"DONELSON SMILES DENTISTRY, PC",,,,,,,2340 LEBANON PIKE,,NASHVILLE,TN,37214,122300000X,37214
1871973107,2,RHOADES CAR INTERNATIONAL,,,,,,,108 RHODES LN,,HENDERSONVILLE,TN,370758404,332BC3200X,37075
1679953806,2,GL DENTAL,,,,,,,2176 HILLSBORO RD,SUITE 114,FRANKLIN,TN,370696235,261QD0000X,37069
1861872012,2,"CENTER HILL MEDICAL, PLLC",,,,,,,516 W MAIN ST STE C,,SMITHVILLE,TN,371661142,207Q00000X,37166
1144600388,2,"FAMILY EYE MED, PLLC",,,,,,,404 N CASTLE HEIGHTS AVE,STE A,LEBANON,TN,370871511,152W00000X,37087
1023498250,2,ANTIOCH DENTAL,,,,,,,616 BELL RD,,ANTIOCH,TN,370132141,261QD0000X,37013
1780064907,2,DENTAL EDGE OF SMYRNA,,,,,,,741 PRESIDENT PL,SUITE 120,SMYRNA,TN,371676807,261QD0000X,37167
1508246364,2,GERTRUDE STONE MD PLLC,,,,,,,4230 HARDING PIKE STE 801,,NASHVILLE,TN,372052018,174400000X,37205
1497135347,2,"AUBURN GASTROENTEROLOGY, LLC",,,,,,,720 COOL SPRINGS BLVD,SUITE 470,FRANKLIN,TN,370672626,208600000X,37067
1417337213,2,"FAMILY AND COSMETIC DENTISTRY OF NASHVILLE, PLLC",,,,,,,2120 MURFREESBORO PIKE,,NASHVILLE,TN,372173311,122300000X,37217
1629458427,2,"CLARKSVILLE SURGICENTER, LLC",,,,,,,121 HILLCREST DR,,CLARKSVILLE,TN,370435088,261QA1903X,37043
1992185854,2,METROPOLITAN GOVERNMENT OF NASHVILLE & DAVIDSON COUNTY,,,,,,,2500 CHARLOTTE AVE,,NASHVILLE,TN,372094129,251K00000X,37209
1417337056,2,STATE OF TENNESSEE,,,,,,,400 DEADERICK ST,"CITIZENS PLAZA, 9TH FLOOR",NASHVILLE,TN,372430001,225X00000X,37243
1861872434,2,AKF ORTHOPAEDICS PC,,,,,,,3085 SPARTA ST,,MCMINNVILLE,TN,371101364,207X00000X,37110
1487035051,2,MIDTOWN PRIMARY CARE PLLC,,,,,,,2011 CHURCH ST,SUITE 401,NASHVILLE,TN,372032000,207R00000X,37203
1255712832,2,MIDDLE TENNESSEE HOMES,,,,,,,4937 SAUNDERSVILLE ROAD,,OLD HICKORY,TN,37138,315P00000X,37138
1154702736,2,TENNESSEE CHIROPRACTIC AND FUNCTIONAL NEUROLOGY CENTER,,,,,,,99 WHITE BRIDGE RD,SUITE 201,NASHVILLE,TN,372051448,111N00000X,37205
1740661305,2,"SAINT THOMAS DEKALB HOSPITAL, LLC",,,,,,,520 W MAIN ST,,SMITHVILLE,TN,371661138,275N00000X,37166
1578944187,2,MIDDLE TENNESSE HOMES,,,,,,,3209 EARHART ROAD,,HERMITAGE,TN,37076,315P00000X,37076
1740661354,2,ELITE EMERGENCY RUSSELLVILLE PLLC,,,,,,,12 CADILLAC DR,SUITE 150,BRENTWOOD,TN,370275272,207P00000X,37027
1861873309,2,PHARMACARE COLLABORATIVE PARTNERS,,,,,,,1097 WESTON DR,,MOUNT JULIET,TN,371223493,261QH0100X,37122
1588045199,2,MIDDLE TENNESSEE HOMES,,,,,,,2410 WILFORD DRIVE,,DONELSON,TN,37214,315P00000X,37214
1023499639,2,MIDDLE TENNESSEE HOMES,,,,,,,328 DENNYWOOD DRIVE,,DONELSON,TN,37214,315P00000X,37214
1255712766,2,"SAINT THOMAS STONES RIVER HOSPITAL, LLC",,,,,,,324 DOOLITTLE RD,,WOODBURY,TN,371901139,275N00000X,37190
1710368220,2,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",,,,,,,1559 SPARTA ST,,MCMINNVILLE,TN,371101316,273Y00000X,37110
1700267218,2,"SAINT THOMAS STONES RIVER HOSPITAL, LLC",,,,,,,324 DOOLITTLE RD,,WOODBURY,TN,371901139,273R00000X,37190
1508247016,2,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",,,,,,,1559 SPARTA ST,,MCMINNVILLE,TN,371101316,275N00000X,37110
1912388422,2,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",,,,,,,1559 SPARTA ST,,MCMINNVILLE,TN,371101316,273R00000X,37110
1336520840,2,"SAINT THOMAS STONES RIVER HOSPITAL, LLC",,,,,,,324 DOOLITTLE RD,,WOODBURY,TN,371901139,273Y00000X,37190
1386025732,2,"EDEN MEDICAL CLINIC, LLC",,,,,,,508 AUTUMN SPRINGS CT,SUITE 1B,FRANKLIN,TN,370678272,208800000X,37067
1972984961,2,DEME CORPORATION,,,,,,,250 LONG HOLLOW PIKE,,GOODLETTSVILLE,TN,370721880,3336C0003X,37072
1881075976,2,"SUMER SENIOR SERVICES, INC",,,,,,,170 W FRANKLIN ST,,GALLATIN,TN,370662766,253Z00000X,37066
1730560871,2,SURECARE NURSING,,,,,,,5920 RIVER OAKS RD,,BRENTWOOD,TN,370274024,251E00000X,37027
1558742304,2,"SAINT THOMAS RIVER PARK HOSPITAL, LLC",,,,,,,145 HEALTH WAY,,MCMINNVILLE,TN,371102663,261QA1903X,37110
1235510934,2,TALISA'S HAIR CLINIC,,,,,,,855 W COLLEGE ST,SUITE U,MURFREESBORO,TN,371292762,335E00000X,37129
1699157255,2,NOLENSVILLE FAMILY DENTISTRY,,,,,,,7171 NOLENSVILLE ROAD,SUITE 102,NOLENSVILLE,TN,37135,1223G0001X,37135
1104208750,2,"ROCKY MOUNTAIN HOLDINGS, LLC",,,,,,,625 FITZHUGH BLVD,,SMYRNA,TN,371672040,3416A0800X,37167
1619359205,2,ARISE THERAPIES LLC,,,,,,,3011 LONGFORD DR STE 4,,SPRING HILL,TN,37174,235Z00000X,37174
1649652108,2,TRINITY HOME HEALTH,,,,,,,625 DUTCHMANS DR,,HERMITAGE,TN,370762310,251E00000X,37076
1306228747,2,SHANNON EYE CARE PLLC,,,,,,,407 CHURCH ST,SUITE 1,FRANKLIN,TN,370644621,152W00000X,37064
1457733909,2,"AGILITAS USA, INC",,,,,,,1919 CHARLOTTE AVE STE 220,,NASHVILLE,TN,372032245,261QP2000X,37203
1679955165,2,MID-CUMBERLAND ENDODONTICS,,,,,,,1324 TROTWOOD AVE,SUITE #2,COLUMBIA,TN,384014750,1223E0200X,38401
1497137574,2,"DANIEL A HATEF MD, PLLC",,,,,,,6200 HIGHWAY 100 STE 101,,NASHVILLE,TN,372054252,2086S0122X,37205
1346622560,2,CENTER FOR HEALTH CULTURE AND SOCIETY,,,,,,,1233 17TH AVE S,,NASHVILLE,TN,372122801,251S00000X,37212
1063894236,2,CHIRO NASH LLC,,,,,,,582 WHISPERING HILLS DR,,NASHVILLE,TN,372115372,111N00000X,37211
1336521301,2,MIDDLE TENNESSEE PSYCHIATRIC CLINIC,,,,,,,2011 ASHWOOD AVE,,NASHVILLE,TN,372125015,2084P0800X,37212
1538541404,2,"ADORATION HOSPICE, LLC",,,,,,,1210 BRIARVILLE RD BLDG D,,MADISON,TN,371155136,251G00000X,37115
1568844488,2,DENTAL EXCELLENCE,,,,,,,1754 S RUTHERFORD BOULEVARD,,MURFREESBORO,TN,37130,122300000X,37130
1447632260,2,CARL ABRAMSON,,,,,,,6343 WILLIAMS GROVE DR,,BRENTWOOD,TN,370278265,111N00000X,37027
1043693898,2,SPECIALTEE TRANSPORTATION,,,,,,,1900 CHURCH ST,SUITE 300,NASHVILLE,TN,372032234,171W00000X,37203
1265814057,2,CENTERSTONE,,,,,,,2410 WHITE AVE,,NASHVILLE,TN,372042235,251S00000X,37204
1972986792,2,THE ARC OF TENNESSEE INC,,,,,,,151 ATHENS WAY,SUITE 100,NASHVILLE,TN,372281365,251V00000X,37228
1083097711,2,"SUMNER PHYSICIAN PRACTICES, LLC",,,,,,,1483 NASHVILLE PIKE,SUITE 302,GALLATIN,TN,37066,207Q00000X,37066
1700269438,2,HEALING HANDS CHIROPRACTIC LLC,,,,,,,151 HERITAGE PARK DR,SUITE 401,MURFREESBORO,TN,371290505,111N00000X,37129
1518340041,2,NHC MURFREESBORO,,,,,,,2109 MISSIONARY WAY,,MURFREESBORO,TN,371290887,3140N1450X,37129
1083097646,2,PREMIERECREDIT OF NORTH AMERICA,,,,,,,100 CENTERVIEW DR,SUITE 220,NASHVILLE,TN,372143452,275N00000X,37214
1346623618,2,MICHAEL THOMASON DDS PLLC,,,,,,,125 ENON SPRINGS RD E,,SMYRNA,TN,371673009,1223G0001X,37167
1477936672,2,MINDCARE SOLUTIONS OF COLORADO PC,,,,,,,405 DUKE DR,SUITE 210,FRANKLIN,TN,370672706,2084P0800X,37067
1083097224,2,KEITH-MINDCARE SOLUTIONS OF NEVADA PC,,,,,,,405 DUKE DR,SUITE 210,FRANKLIN,TN,370672706,2084P0800X,37067
1861875908,2,WHETSTONE VALLEY STABLES LLC,,,,,,,3368 MURPHY LN,,COLUMBIA,TN,384015741,261QM0855X,38401
1578946778,2,MINDCARE SOLUTIONS OF NORTH CAROLINA PC,,,,,,,405 DUKE DR,SUITE 210,FRANKLIN,TN,370672706,2084P0800X,37067
1093198244,2,MUSIC CITY HEALTH CENTER PHYSICAL MEDICINE PLLC,,,,,,,842 CONFERENCE DR,SUITE 1B,GOODLETTSVILLE,TN,370721929,208100000X,37072
1508249574,2,"INDEPENDENT PHYSICAL THERPAY, LLC",,,,,,,642 HIGHWAY 76,,WHITE HOUSE,TN,371889205,225100000X,37188
1225411127,2,NEW VIEW COUNSELING,,,,,,,1521 DUNBAR CAVE RD,,CLARKSVILLE,TN,370432100,106H00000X,37043
1992189898,2,"ADORATION HOSPICE, LLC",,,,,,,1210 BRIARVILLE RD BLDG D,,MADISON,TN,371155136,251G00000X,37115
1588048326,2,NEIGHBORHOOD WALK-IN,,,,,,,414 E BROAD ST,SUITE B,SMITHVILLE,TN,371661815,363LF0000X,37166
1487038162,2,TROUSDALE PHYSICIAN PRACTICES LLC,,,,,,,500 CHURCH ST,,HARTSVILLE,TN,370741744,207Q00000X,37074
1750765434,2,"SUMNER PHYSICIAN PRACTICES, LLC",,,,,,,300 STEAM PLANT RD STE 410,,GALLATIN,TN,370663065,207LP2900X,37066
1790169415,2,"ABA BRIDGES, LLC",,,,,,,175 BROADWELL CIR,,FRANKLIN,TN,370672667,251S00000X,37067
1902280555,2,"KARMAN GOSSETT, L. AC.",,,,,,,1439 NW BROAD ST,,MURFREESBORO,TN,371291707,261Q00000X,37129
1891179305,2,LUXOTTICA OF AMERICA INC.,,,,,,,1701 GALLERIA BLVD,,FRANKLIN,TN,370671602,332H00000X,37067
1972987378,2,"KCS MEDICAL, INC",,,,,,,1407 HATCHER LN,,COLUMBIA,TN,384013535,207Q00000X,38401
1073997532,2,"ANESTHESIA PARTNERS OF GALLATIN, LLC",,,,,,,890 NORTH BLUE JAY WAY,,GALLATIN,TN,37066,367500000X,37066
1134503501,2,AGILITAS USA INC,,,,,,,921 GALLATIN AVE STE 102,,NASHVILLE,TN,372063229,261QP2000X,37206
1871977124,2,MEHARRY MEDICAL COLLEGE,,,,,,,1005 DR DB TODD JR BLVD,,NASHVILLE,TN,372083501,282N00000X,37208
1790169951,2,"RICHARD N. SCHOTT, DDS-PC",,,,,,,1800 S RUTHERFORD BLVD,SUITE 101,MURFREESBORO,TN,371305995,122300000X,37130
1942684204,2,"RICHARD N. SCHOTT, DDS-PC",,,,,,,1800 S RUTHERFORD BLVD,,MURFREESBORO,TN,371305995,122300000X,37130
1902280183,2,INTEGRITY REHABILITATION GROUP,,,,,,,1029 W MAIN ST,,LEBANON,TN,370873351,261QR0401X,37087
1548644651,2,TENDER HEART IN HOMECARE,,,,,,,346 NESBITT LN,,MADISON,TN,371152614,253Z00000X,37115
1881078962,2,VANDERBILT UNIVERSITY,,,,,,,2200 CHILDRENS WAY,,NASHVILLE,TN,372320005,282NC2000X,37232
1093199093,2,DILLARD TENNESSEE OPERATING LIMITED PARTNERSHIP-A TENNESSEE L P,,,,,,,1796 GALLERIA BLVD,,FRANKLIN,TN,370671601,332B00000X,37067
1952786923,2,QUICK RIDES TRANSPORTATION,,,,,,,104 ROCK GLEN CT,,ANTIOCH,TN,370132239,343900000X,37013
1871978643,2,"BECAUSE WE CARE,INC",,,,,,,1100 KERMIT DR,SUITE 207,NASHVILLE,TN,372172121,253Z00000X,37217
1346625258,2,GRIEF AFTERCARE PROGRAM,,,,,,,2501 CLARKSVILLE PIKE,SUITE 2517,NASHVILLE,TN,372081059,101YP1600X,37208
1063897668,2,NEUROLOGY CENTER PLLC,,,,,,,1750 MEMORIAL DR,SUITE C,CLARKSVILLE,TN,370436356,2084N0400X,37043
1831574565,2,"CREATIVE MINDS BEHAVIOR SERVICES, LLC",,,,,,,4636 LEBANON PIKE # 167,,HERMITAGE,TN,370761316,103K00000X,37076
1942685565,2,ADVENTA HOSPICE LLC,,,,,,,400 ROYAL PKWY,,NASHVILLE,TN,372143636,251G00000X,37214
1699150235,2,"JUSTIN R POFF DDS, PLLC",,,,,,,7041 HIGHWAY 70 S,SUITE 7,NASHVILLE,TN,372215238,261QD0000X,37221
1760867048,2,"ZACHARY LEE TUREAU, PH.D., LLC",,,,,,,115 28TH AVE N,,NASHVILLE,TN,372031411,103TC0700X,37203
1417333568,2,MIDDLE TENNESSEE HOMES,,,,,,,3207 EARHART ROAD,,HERMITAGE,TN,37076,315P00000X,37076
1356727408,2,AURORA PHARMACY INC,,,,,,,318 EAST COLLEGE STREET,SUITE 102,DICKSON,TN,37055,333600000X,37055
1336525427,2,MISSION CHIROPRACTIC,,,,,,,206B COOL SPRINGS BLVD,,FRANKLIN,TN,370677291,111N00000X,37067
1336525450,2,MID TN MEDICAL HERMITAGE PLLC,,,,,,,244 JACKSON MEADOWS DR,,HERMITAGE,TN,370761425,207Q00000X,37076
1235515206,2,"PEDRO T. SALCEDO, M.D.,PLC",,,,,,,311 LANDRUM PL,SUITE 200,CLARKSVILLE,TN,370436319,305S00000X,37043
1952787970,2,"PIECE OF MIND LEARNING CENTER, LLC",,,,,,,7506 CHEROKEE HILLS RD,,FAIRVIEW,TN,370627321,103K00000X,37062
1063898088,2,"SELSON ENTERPRISE, INC",,,,,,,2817 W END AVE,SUITE 126316,NASHVILLE,TN,372031453,343900000X,37203
1871979781,2,ANESTHESIA ASSOCIATES OF COLUMBIA TN LLC,,,,,,,1510 1/2 HATCHER LN,,COLUMBIA,TN,384014825,207L00000X,38401
1194101188,2,FRIENDSHIP HOME HEALTH CARE,,,,,,,333 PLUS PARK BLVD,,NASHVILLE,TN,372171132,251E00000X,37217
1063898856,2,WILLIAM M. STEELY M.D. PC,,,,,,,787 WEATHERLY DR,SUITE 400,CLARKSVILLE,TN,370438949,208600000X,37043
1518343227,2,"GOALS OF CARE, PLLC",,,,,,,1960 MADISON ST # J296,,CLARKSVILLE,TN,370438063,207QH0002X,37043
1275919037,2,JONES COSMETIC & FAMILY DENTISTRY PC,,,,,,,1509 ROBINSON RD,,OLD HICKORY,TN,371382811,1223G0001X,37138
1790161321,2,"ADORATION HOME HEALTH, LLC",,,,,,,1210 BRIARVILLE RD BLDG D,,MADISON,TN,371155136,251E00000X,37115
1295111805,2,LUXOTTICA OF AMERICA INC.,,,,,,,6814 CHARLOTTE PIKE,,NASHVILLE,TN,372094206,332H00000X,37209
1780060327,2,"RAGER ADOLESCENT HEALTH, PLLC",,,,,,,801 WOODLAND ST,,NASHVILLE,TN,37206,2080A0000X,37206
1588040174,2,HUMANE ASSISTING INCORPORATION,,,,,,,417 WELSHWOOD DR STE 304A,,NASHVILLE,TN,372114248,251E00000X,37211
1104202761,2,VANDERBILT UNIVERSITY MEDICAL CENTER,,,,,,,1301 22ND AVE S,,NASHVILLE,TN,372325100,207R00000X,37232
1659757128,2,"IN TOUCH CHIROPRACTIC, LLC",,,,,,,204 HARNETT CT STE B,,CLARKSVILLE,TN,370432067,111NR0400X,37043
1083090484,2,"NICHOLSON THERAPIES, INC.",,,,,,,1303 CAMELOT BAY,,MOUNT JULIET,TN,371221354,251E00000X,37122
1356727812,2,LUXOTTICA OF AMERICA INC.,,,,,,,780 OLD HICKORY BLVD,,BRENTWOOD,TN,370274527,332H00000X,37027
1396121612,2,NORTHCREEK DENTAL,,,,,,,318 NORTHCREEK BLVD,SUITE 400,GOODLETTSVILLE,TN,370721934,261QD0000X,37072
1902282130,2,NASHVILLE GASTROINTESTINAL ANESTHESIA LLC,,,,,,,2010 CHURCH ST,SUITE 312,NASHVILLE,TN,372032012,367500000X,37203
1750757936,2,"MINDSEYE OPTICAL, INC.",,,,,,,1301 TROTWOOD AVE,,COLUMBIA,TN,384014702,332H00000X,38401
1689040750,2,CT BILLING GROUP PLLC,,,,,,,6393 TEMPLE RD,,FRANKLIN,TN,370697140,363LG0600X,37069
1679949721,2,POSS DENTAL DESIGNS PC,,,,,,,1177 OLD HICKORY BLVD STE 203,,BRENTWOOD,TN,370274244,335E00000X,37027
1225404205,2,RESILIENT ASSOCIATES,,,,,,,204 WARD CIR,STE 300,BRENTWOOD,TN,370277551,111NR0400X,37027
1124494059,2,TENNESSEE DEPARTMENT OF CHILDREN'S SERVICES,,,,,,,436 6TH AVE N,,NASHVILLE,TN,372439004,251K00000X,37243
1942676432,2,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF FRANKLIN, LLC",,,,,,,1000 PHYSICIANS WAY,,FRANKLIN,TN,37067,283X00000X,37067
1588030084,2,"CHILDREN'S DENTAL HEALTH CENTER, PLLC",,,,,,,6509 HIGHWAY 41A,SUITE B,PLEASANT VIEW,TN,371467170,1223P0221X,37146
1548636970,2,HOMETOWN RESPIRATORY CONSULTANTS INC,,,,,,,13181 OLD NASHVILLE HWY STE 120,,SMYRNA,TN,37167,332BX2000X,37167
1548636814,2,BRENTWOOD DENTAL CENTER,,,,,,,104 EASTPARK DR,SUITE 201,BRENTWOOD,TN,370277535,122300000X,37027
1871960153,2,"TURNER SURGERY CENTER, LLC",,,,,,,28 WHITE BRIDGE RD STE 210,,NASHVILLE,TN,372051467,261QA1903X,37205
1083081202,2,UNITED THERAPY NETWORK LLC,,,,,,,410 NEW SALEM HWY STE 103,,MURFREESBORO,TN,371293361,305R00000X,37129
1437526597,2,"DEPARTMENT OF EDUCATION, TENNESSEE EARLY INTERVENTION SYSTEM (TEIS)",,,,,,,710 JAMES ROBERTSON PKWY,"10TH FLOOR, ANDREW JOHNSON TOWER",NASHVILLE,TN,372430380,252Y00000X,37243
1396112272,2,PUBLIX,,,,,,,1201 AINLAY DR,,NASHVILLE,TN,372171807,183500000X,37217
1083081848,2,"CORIZON, LLC",,,,,,,103 POWELL CT,,BRENTWOOD,TN,370275079,261QP2400X,37027
