npi,entity_type_code,provider_org_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential,provider_business_address_1,provider_business_address_2,provider_business_city,provider_business_state,primary_taxonomy,provider_business_zip5,zip,cbsa
1912376401,2,"KNIGHT FAMILY CHIROPRACTIC, PC",,,,,,,750 OLD HICKORY BLVD BLDG 2,SUITE 150,BRENTWOOD,TN,111N00000X,37027,37027,34980
1326417635,2,HEART LEAF DENTAL LLC,,,,,,,5247 OLD HARDING RD,,FRANKLIN,TN,122300000X,37064,37064,34980
1487023859,2,THE START CENTER,,,,,,,1915 1/2 CHURCH STREET,,NASHVILLE,TN,261QM2500X,37203,37203,34980
1043689367,2,"GREEN DENTAL, PLLC",,,,,,,2510 MURFREESBORO PIKE,7,NASHVILLE,TN,122300000X,37217,37217,34980
1841669918,2,SOCIAL SUPPORT SOLUTIONS,,,,,,,3301 HOPE HILL CT,,NASHVILLE,TN,251B00000X,37211,37211,34980
1861861056,2,"TENNESSEE DENTAL PROFESSIONALS, PC",,,,,,,840 NISSAN DRIVE,,SMYRNA,TN,1223G0001X,37167,37167,34980
1083083075,2,RENEE M RICE,,,,,,,1112 NASHVILLE PIKE,,GALLATIN,TN,183500000X,37066,37066,34980
1225407232,2,"MICHAEL A. BOGGESS, MD, PLLC",,,,,,,213 OVERLOOK CIR,SUITE B-3,BRENTWOOD,TN,261Q00000X,37027,37027,34980
1811366834,2,HENDERSONVILLE PHARMACY LLC,,,,,,,295 NEW SHACKLE ISLAND ROAD,,HENDERSONVILLE,TN,3336C0003X,37075,37075,34980
1184093114,2,"THE SKILLBUILDING CO-OP, LLC",,,,,,,4115 ELDER PL,,NASHVILLE,TN,235Z00000X,37215,37215,34980
1104295070,2,HERMITAGE INPATIENT SERVICES PLLC,,,,,,,5655 FRIST BLVD,,HERMITAGE,TN,207R00000X,37076,37076,34980
1992174684,2,"RHA HEALTH SERVICES TN, LLC",,,,,,,122 ARNETTE ST,,MURFREESBORO,TN,320900000X,37130,37130,34980
1477922177,2,GILLISPIE EYE CARE PLLC,,,,,,,4130 ANDREW JACKSON PKWY,,HERMITAGE,TN,152W00000X,37076,37076,34980
1063881761,2,"RHA HEALTH SERVICES TN, LLC",,,,,,,1802 PENNINGTON DR,,MURFREESBORO,TN,320900000X,37129,37129,34980
1376913947,2,BETTER LIFE COUNSELING SERVICES,,,,,,,555 MARRIOTT DR,SUITE 315,NASHVILLE,TN,261QM0850X,37214,37214,34980
1245600618,2,"PRUITT'S DISCOUNT PHARMACY, LLC",,,,,,,811 DICKERSON PIKE,C,NASHVILLE,TN,261QU0200X,37207,37207,34980
1528438975,2,ADVANCED DIAGNOSTIC IMAGING PC,,,,,,,739 PRESIDENT PL,SUITE 220,SMYRNA,TN,332B00000X,37167,37167,34980
1457721821,2,ADVANCED DIAGNOSTIC IMAGING PC,,,,,,,393 WALLACE RD,SUITE A-204,NASHVILLE,TN,332B00000X,37211,37211,34980
1497125850,2,ADVANCED DIAGNOSTIC IMAGING PC,,,,,,,1608 WILLIAMS DR,SUITE 300,MURFREESBORO,TN,332B00000X,37129,37129,34980
1154791481,2,PREVENTIVE HEALTH INITIATIVE,,,,,,,2933 BERRY HILL DR STE A,,NASHVILLE,TN,163W00000X,37204,37204,34980
1982074266,2,HEALTHWORKS MEDICAL GROUP OF ILLINOIS SC,,,,,,,5500 MARYLAND WAY,,BRENTWOOD,TN,261QM1300X,37027,37027,34980
1124498357,2,ENDOSCOPY CENTER OF INLAND EMPIRE LLC,,,,,,,401 COMMERCE ST,SUITE 600,NASHVILLE,TN,261QA1903X,37219,37219,34980
1841660131,2,ROBERT SMITH DMD PC,,,,,,,1347 ROCK SPRINGS RD,,SMYRNA,TN,1223X0400X,37167,37167,34980
1700256971,2,KENNETH L WILLIAMS MD PHD,,,,,,,4017 OMAHA CT,,MOUNT JULIET,TN,207Q00000X,37122,37122,34980
1063882181,2,"RHA HEALTH SERVICES TN, LLC",,,,,,,126 ARNETTE ST,,MURFREESBORO,TN,320900000X,37130,37130,34980
1174993281,2,"RHA HEALTH SERVICES TN, LLC",,,,,,,3347 JACKSON RD,,MURFREESBORO,TN,320900000X,37130,37130,34980
1841660925,2,APPLIED BEHAVIORAL INTERVENTIONS,,,,,,,2670 COOKS RD,,MOUNT JULIET,TN,103K00000X,37122,37122,34980
1972973097,2,"RHA HEALTH SERVICES TN, LLC",,,,,,,1806 PENNINGTON DR,,MURFREESBORO,TN,320900000X,37129,37129,34980
1053781179,2,"RHA HEALTH SERVICES TN, LLC",,,,,,,3610 SULPHUR SPRINGS RD,,MURFREESBORO,TN,320900000X,37129,37129,34980
1144690264,2,"RHA HEALTH SERVICES TN, LLC",,,,,,,3606 SULPHUR SPRINGS RD,,MURFREESBORO,TN,320900000X,37129,37129,34980
1629448733,2,"RHA HEALTH SERVICES TN, LLC",,,,,,,2115 ROGERS ST,,MURFREESBORO,TN,320900000X,37130,37130,34980
1235509357,2,"RHA HEALTH SERVICES TN, LLC",,,,,,,3353 JACKSON RD,,MURFREESBORO,TN,320900000X,37130,37130,34980
1265802375,2,"RHA HEALTH SERVICES TN, LLC",,,,,,,2116 ROGERS ST,,MURFREESBORO,TN,320900000X,37130,37130,34980
1720458649,2,"CAREHARMONY, LLC",,,,,,,214 OVERLOOK CIR STE 115,,BRENTWOOD,TN,251B00000X,37027,37027,34980
1093185860,2,NASHVILLE CENTER FOR PSYCHODRAMA,,,,,,,116 WILSON PIKE CIR,SUITE 106,BRENTWOOD,TN,251S00000X,37027,37027,34980
1558731463,2,CUMBERLAND ENDODONTICS PLLC,,,,,,,1528 HUNT CLUB BLVD,SUITE 410,GALLATIN,TN,1223E0200X,37066,37066,34980
1073983920,2,PINEWOOD MEDICAL LLC,,,,,,,3499 HIGHWAY 70 W,,DICKSON,TN,363LF0000X,37055,37055,34980
1720458557,2,"FULL CIRCLE THERAPY, PLLC",,,,,,,215 WELLINGTON WAY,,SMYRNA,TN,261QP2000X,37167,37167,34980
1629448402,2,KATHERINE W. JONES MD PLC,,,,,,,"2025 NORTH MT. JULIET ROAD, SUITE 120",,MOUNT JULIET,TN,363AM0700X,37122,37122,34980
1265802094,2,GEORGE RUCCIO,,,,,,,500 HICKORY HOLLOW TER,,ANTIOCH,TN,1041C0700X,37013,37013,34980
1982075651,2,"LACEFIELD ENTERPRISES, INC",,,,,,,1010 BROUGHTON PLACE,,GALLATIN,TN,235Z00000X,37066,37066,34980
1104296813,2,DEVRAI CORPORATION,,,,,,,145 LAKE HARBOR DR,,HENDERSONVILLE,TN,251C00000X,37075,37075,34980
1013388636,2,DAVID E OURS MD,,,,,,,1027 N HIGHLAND AVE,,MURFREESBORO,TN,207Q00000X,37130,37130,34980
1912378506,2,"WELL HEALTH & CHIROPRACTIC, INC.",,,,,,,204 IRIS DR,,HENDERSONVILLE,TN,111N00000X,37075,37075,34980
1124499744,2,WAL-MART STORES EAST LP,,,,,,,2478 NEW SALEM HWY,,MURFREESBORO,TN,3336C0003X,37128,37128,34980
1750752309,2,WAL-MART STORES EAST LP,,,,,,,1153 FORTRESS BLVD,,MURFREESBORO,TN,3336C0003X,37128,37128,34980
1023489416,2,"VITAHLIT-E, INC",,,,,,,417 WELSHWOOD DR,SUITE 201,NASHVILLE,TN,253Z00000X,37211,37211,34980
1659742849,2,"LAWLESS & LAWLESS ASSOCIATES, L.L.C.",,,,,,,2825 HYDES FERRY RD,,NASHVILLE,TN,252Y00000X,37218,37218,34980
1861863961,2,WATSON PRIMARY CARE PLLC,,,,,,,7833 OLD HARDING PIKE,,NASHVILLE,TN,207Q00000X,37221,37221,34980
1477924587,2,"COLLIER EYECARE, PLLC",,,,,,,4040 NOLENSVILLE PIKE,,NASHVILLE,TN,152W00000X,37211,37211,34980
1407227663,2,CENTERSTONE,,,,,,,1921 RANSOM PL,,NASHVILLE,TN,251B00000X,37217,37217,34980
1255702387,2,"FAIR WINDS WAY, PLLC",,,,,,,146 MONTGOMERY RD,,GOODLETTSVILLE,TN,101YM0800X,37072,37072,34980
1073984969,2,KAREN BROWN COUNSELING,,,,,,,109 HOLIDAY CT,A2,FRANKLIN,TN,251K00000X,37067,37067,34980
1457722258,2,MUSIC CITY BEHAVIOR ANALYSIS,,,,,,,1932 WELSENBORO CIR,,HERMITAGE,TN,251S00000X,37076,37076,34980
1891166716,2,TENNESSEE SLEEP MANAGEMENT OF BRENTWOOD,,,,,,,7103 BAKERS BRIDGE AVE,SUITE 102,BRENTWOOD,TN,261QS1200X,37027,37027,34980
1376914150,2,JOEY SUMMERS OPTICAL,,,,,,,1585 MALLORY LANE SUITE 104,,BRENTWOOD,TN,152W00000X,37027,37027,34980
1396117016,2,HORIZON MEDICAL TRANSPORTATION,,,,,,,5360 EDMONDSON PIKE,APT # 407,NASHVILLE,TN,343900000X,37211,37211,34980
1417329053,2,JOURNEYPURE WALNUT HOUSE LLC,,,,,,,116 N WALNUT ST,,MURFREESBORO,TN,324500000X,37130,37130,34980
1972975258,2,"TENNESSEE FERTILITY ASSOCIATES, PLLC",,,,,,,9160 CAROTHERS PKWY,,FRANKLIN,TN,207VE0102X,37067,37067,34980
1285006643,2,"TENNESSEE FERTILITY LABORATORY, LLC",,,,,,,5000 MERIDIAN BLVD STE 250,,FRANKLIN,TN,291U00000X,37067,37067,34980
1477925550,2,COMMUNITY QUICK CARE,,,,,,,1670 W MAIN ST,SUITE 140,LEBANON,TN,363L00000X,37087,37087,34980
1598137499,2,TENNESSEE DEPARTMENT OF CORRECTION CENTRAL PHARMACY,,,,,,,7575 COCKRILL BEND BLVD BLDG 12A,,NASHVILLE,TN,3336L0003X,37209,37209,34980
1669845525,2,RSS TRANSIT,,,,,,,142 SEVEN SPRINGS DR,,MOUNT JULIET,TN,343900000X,37122,37122,34980
1598138489,2,"RED SPRUCE EMERGENCY PHYSICIANS, LLC",,,,,,,3001 RESERVE BLVD,,SPRING HILL,TN,207P00000X,37174,37174,34980
1811360720,2,NASHVILLE AUTISM SERVICES,,,,,,,6656 HOLT RD,,NASHVILLE,TN,103K00000X,37211,37211,34980
1255704169,2,WELLNESS INSTITUTE OF NASHVILLE P.C.,,,,,,,252 JACKSON MEADOWS DR,,HERMITAGE,TN,111N00000X,37076,37076,34980
1114390002,2,"RED SPRUCE EMERGENCY PHYSICIANS, LLC",,,,,,,111 HIGHWAY 70 E,,DICKSON,TN,207P00000X,37055,37055,34980
1033582929,2,"RED SPRUCE EMERGENCY PHYSICIANS, LLC",,,,,,,355 NEW SHACKLE ISLAND RD,,HENDERSONVILLE,TN,207P00000X,37075,37075,34980
1073986857,2,"SALIENT EMERGENCY PHYSICIANS, PLLC",,,,,,,355 NEW SHACKLE ISLAND RD,,HENDERSONVILLE,TN,207P00000X,37075,37075,34980
1235502014,2,"AFFINITY EMERGENCY PHYSICIANS, PLLC",,,,,,,3441 DICKERSON PIKE,,NASHVILLE,TN,207P00000X,37207,37207,34980
1699148478,2,"AFFINITY EMERGENCY PHYSICIANS, PLLC",,,,,,,2300 PATTERSON ST,,NASHVILLE,TN,207P00000X,37203,37203,34980
1083087860,2,"SALIENT EMERGENCY PHYSICIANS, PLLC",,,,,,,3001 RESERVE BLVD,,SPRING HILL,TN,207P00000X,37174,37174,34980
1053784835,2,"AFFINITY EMERGENCY PHYSICIANS, PLLC",,,,,,,5655 FRIST BLVD,,HERMITAGE,TN,207P00000X,37076,37076,34980
1790158574,2,"SALIENT EMERGENCY PHYSICIANS, PLLC",,,,,,,111 HIGHWAY 70 E,,DICKSON,TN,207P00000X,37055,37055,34980
1811360522,2,"BOTANICAL EMERGENCY PHYSICIANS, LLC",,,,,,,204 MEDICAL DR,,LAFAYETTE,TN,207P00000X,37083,37083,34980
1326411034,2,"BOTANICAL EMERGENCY PHYSICIANS, LLC",,,,,,,324 DOOLITTLE RD,,WOODBURY,TN,207P00000X,37190,37190,34980
1447623046,2,WELLSPRINGS PSYCHIATRY AND COUNSELING CENTER,,,,,,,109 HOLIDAY COURT,D-9,FRANKLIN,TN,2084P0804X,37067,37067,34980
1609249259,2,"ADVANCED FOOT AND ANKLE CARE CENTERS, PC",,,,,,,1413 HATCHER LN,,COLUMBIA,TN,213E00000X,38401,38401,34980
1538532072,2,BAPTIST HEALTHCARE GROUP,,,,,,,4928 EDMONDSON PIKE,SUITE 205,NASHVILLE,TN,1041C0700X,37211,37211,34980
1073986410,2,"BLUESKY HOUSECALLS, LLC",,,,,,,6323 CANTERBURY CLOSE,,BRENTWOOD,TN,207QG0300X,37027,37027,34980
1447623848,2,"ADVANCED BREATH DIAGNOSTICS, LLC",,,,,,,105 WESTPARK DR,SUITE 150,BRENTWOOD,TN,291U00000X,37027,37027,34980
1891168183,2,"TENNESSEE DENTAL PROFESSIONALS, PC",,,,,,,2030 CROSSING CIRCLE,,SPRING HILL,TN,1223G0001X,37174,37174,34980
1720451032,2,DR. W. WAYNE RICKARD,,,,,,,102 HAZEL PATH STE 5,,HENDERSONVILLE,TN,106H00000X,37075,37075,34980
1457725301,2,"SALIENT EMERGENCY PHYSICIANS, PLLC",,,,,,,313 N MAIN ST,,ASHLAND CITY,TN,207P00000X,37015,37015,34980
1467826313,2,"RED SPRUCE EMERGENCY PHYSICIANS, PLLC",,,,,,,313 N MAIN ST,,ASHLAND CITY,TN,207P00000X,37015,37015,34980
1114391901,2,TOP CARE MEDICAL TRANSPORTATION,,,,,,,4715 BACKSTRETCH BLVD,,ANTIOCH,TN,343900000X,37013,37013,34980
1487028023,2,"A STEP AHEAD, LLC",,,,,,,803 N THOMPSON LN,SUITE 101B,MURFREESBORO,TN,335E00000X,37129,37129,34980
1831563139,2,CONNECTED SPEECH,,,,,,,109 RAND PL STE 2,@LPG SPORTS ACADEMY,FRANKLIN,TN,235Z00000X,37064,37064,34980
1043684293,2,EYECARE PLUS MB PLLC,,,,,,,419 MEMORIAL BLVD,,MURFREESBORO,TN,152W00000X,37129,37129,34980
1720452980,2,COLLY MED EQUIPMENT LLC,,,,,,,40 BURTON HILLS BLVD,200,NASHVILLE,TN,332B00000X,37215,37215,34980
1215301460,2,"HENDERSONVILLE FAMILY DENTISTRY, LLC",,,,,,,230 NEW SHACKLE ISLAND RD STE 170,,HENDERSONVILLE,TN,261QD0000X,37075,37075,34980
1316311418,2,INCEPTION RX,,,,,,,343 FRANKLIN ROAD SUITE 200,,BRENTWOOD,TN,333600000X,37027,37027,34980
1710351820,2,"EAST FORK MEDICAL CLINIC, LLC",,,,,,,370 DOOLITTLE RD,#4,WOODBURY,TN,261QP2300X,37190,37190,34980
1265806350,2,RITE AID PHARMACY,,,,,,,116 S MAIN ST,,GOODLETTSVILLE,TN,302R00000X,37072,37072,34980
1023483195,2,AGILITAS USA INC,,,,,,,1195 OLD HICKORY BLVD STE 100,,BRENTWOOD,TN,261QP2000X,37027,37027,34980
1588039689,2,"BRENTWOOD SPINE AND JOINT, PLLC",,,,,,,2 MARYLAND FARMS,SUITE 120,BRENTWOOD,TN,111N00000X,37027,37027,34980
1952776015,2,MIDDLE TENNESSEE IMAGING LLC,,,,,,,28 WHITE BRIDGE RD STE 111,,NASHVILLE,TN,335V00000X,37205,37205,34980
1396110201,2,ONE STOP FAMILY CLINIC LLC,,,,,,,2994 S CHURCH ST,,MURFREESBORO,TN,207Q00000X,37127,37127,34980
1043685852,2,RAMS PHARMACY LLC,,,,,,,412 GALLATIN PIKE N,,MADISON,TN,3336C0003X,37115,37115,34980
1447625157,2,PLEASANT VIEW DENTAL SPA PLLC.,,,,,,,6312 HIGHWAY 41A,SUITE 100,PLEASANT VIEW,TN,1223G0001X,37146,37146,34980
1760857452,2,"NATIONAL VISION, INC.",,,,,,,2021 MALLORY LN,STE 101,FRANKLIN,TN,156FX1800X,37067,37067,34980
1992170658,2,JOHAN VAN JAARSVELD MD PLLC,,,,,,,397 WALLACE RD,SUITE 415,NASHVILLE,TN,207RP1001X,37211,37211,34980
1609241389,2,VETERANS ADMINISTRATION,,,,,,,1015 W MAIN ST,,FRANKLIN,TN,282N00000X,37064,37064,34980
1700251436,2,LESLIE CAUDILL PLLC,,,,,,,204 23RD AVE N,,NASHVILLE,TN,207N00000X,37203,37203,34980
1841665403,2,AKR ENTERPRISE INC,,,,,,,2048 CALADONIA WAY,,SMYRNA,TN,251E00000X,37167,37167,34980
1235504820,2,"BROWN PHARMACY, LLC",,,,,,,1198 NEW HIGHWAY 52 E,STE 100,WESTMORELAND,TN,3336C0003X,37186,37186,34980
1699140186,2,STAR MEDICAL EQUIPMENT,,,,,,,3924 DICKERSON PIKE,SUITE 105,NASHVILLE,TN,332B00000X,37207,37207,34980
1043685563,2,CENTERSTONE OF AMERICA,,,,,,,717 HART LN,,NASHVILLE,TN,320800000X,37216,37216,34980
1487029997,2,VANDERBILT UNIVERSITY MEDICAL CENTER,,,,,,,1301 MEDICAL CENTER DR # 1710,,NASHVILLE,TN,261Q00000X,37232,37232,34980
1043685456,2,615 DENTAL,,,,,,,4183 FRANKLIN RD,SUITE B5,MURFREESBORO,TN,122300000X,37128,37128,34980
1760857023,2,RESULTS LABORATORIES LLC,,,,,,,624 GRASSMERE PARK STE 1,,NASHVILLE,TN,291U00000X,37211,37211,34980
1952776155,2,"ARETE MEDICINE, PC",,,,,,,4183 FRANKLIN RD,B-7,MURFREESBORO,TN,261QU0200X,37128,37128,34980
1356706592,2,"NATIONAL VISION, INC.",,,,,,,4674 LEBANON PIKE,,HERMITAGE,TN,156FX1800X,37076,37076,34980
1376908566,2,NASHVILLE ORTHODONTIC ASSOCIATES PLLC,,,,,,,4219 HILLSBORO PIKE,STE 103,NASHVILLE,TN,261QD0000X,37215,37215,34980
1003271206,2,KEES CHIROPRACTIC PLLC,,,,,,,2090 OXFORD GLN,SUITE 600,FRANKLIN,TN,111N00000X,37067,37067,34980
1386009579,2,NASHVILLE SMILES PC,,,,,,,4336 SNEED RD,,NASHVILLE,TN,261QD0000X,37215,37215,34980
1417312562,2,GERMANTOWN DENTAL,,,,,,,1324 4TH AVE N,,NASHVILLE,TN,305R00000X,37208,37208,34980
1740645647,2,MARTHA O'BRYAN CENTER,,,,,,,711 S 7TH ST,,NASHVILLE,TN,251S00000X,37206,37206,34980
1558726406,2,"12 SOUTH CHIROPRACTIC, LLC",,,,,,,2823 BRANSFORD AVE,,NASHVILLE,TN,111N00000X,37204,37204,34980
1902261860,2,VANDERBILT UNIVERSITY MEDICAL CENTER,,,,,,,1211 MEDICAL CENTER DR,,NASHVILLE,TN,282NC2000X,37232,37232,34980
1174988927,2,"STEPHANIE K. HARDING, D.D.S., P.L.L.C",,,,,,,1000 JACKSON RD,SUITE 200,GOODLETTSVILLE,TN,261QD0000X,37072,37072,34980
1285099986,2,RHA HEALTH SERVICES TN LLC,,,,,,,3805 SAUNDERS AVE,,NASHVILLE,TN,315P00000X,37216,37216,34980
1538524392,2,CARE ANGLES HOME HEALTH CARE,,,,,,,676 HOLLAND RIDGE DR,,LA VERGNE,TN,251E00000X,37086,37086,34980
1982069464,2,SARRAH MEDICAL TRANS,,,,,,,422 MILLWOOD DR,,NASHVILLE,TN,343900000X,37217,37217,34980
1376908632,2,COOL SMILES PLLC,,,,,,,1735 GALLERIA BLVD STE 1073,,FRANKLIN,TN,122300000X,37067,37067,34980
1992160261,2,"MH HEALTH CARE SERVICES, PC",,,,,,,1 AVERITT EXPRESS DR,C/O AVERITT EMPLOYEE HEALTH CENTER,NASHVILLE,TN,363A00000X,37211,37211,34980
1396100665,2,CHS TENNESSEE MEDICAL P C,,,,,,,5410 MARYLAND WAY,,BRENTWOOD,TN,261Q00000X,37027,37027,34980
1649635947,2,HENDERSONVILLE DENTAL SPA FOR KIDS PLLC,,,,,,,264 NEW SHACKLE ISLAND RD STE 105B,,HENDERSONVILLE,TN,1223G0001X,37075,37075,34980
1730544024,2,INTELLIGENT THERAPY STAFFING,,,,,,,3131 TOM AUSTIN HWY,,SPRINGFIELD,TN,235Z00000X,37172,37172,34980
1699131946,2,"KATHERINE A HART WESTPHAL, PLLC",,,,,,,1849 MEMORIAL BLVD,,MURFREESBORO,TN,261QD0000X,37129,37129,34980
1851757165,2,PRECISION CLINIC SERVICES LLC,,,,,,,1 BURTON HILLS BLVD,STE 375,NASHVILLE,TN,261QM1300X,37215,37215,34980
1487010674,2,"MALLARD EYE CARE, LLC",,,,,,,2200 BROOKMEADE DR,,COLUMBIA,TN,152W00000X,38401,38401,34980
1508222688,2,MIND BODY CONNECTION LLC,,,,,,,1422 KNIGHT DR,,MURFREESBORO,TN,251S00000X,37128,37128,34980
1962868000,2,CVS CAREMARK MINUTE CLINIC,,,,,,,2812 RIPPAVILLA WAY,,SPRING HILL,TN,363LF0000X,37174,37174,34980
1487010427,2,THE SPECTACLE SHOPPE LLC,,,,,,,1015 WESTHAVEN BLVD STE 100,,FRANKLIN,TN,152W00000X,37064,37064,34980
1891151981,2,ANGELA WILLIS FAMILY PRACTICE PLLC,,,,,,,3441 LEBANON PIKE,SUITE 101,HERMITAGE,TN,207Q00000X,37076,37076,34980
1518323518,2,SOUTHERN PEDIATRICS OF COOL SPRINGS,,,,,,,1238 MONARCH WAY,,BRENTWOOD,TN,208000000X,37027,37027,34980
1801252614,2,STREET WORKS,,,,,,,520 SYLVAN ST,,NASHVILLE,TN,251B00000X,37206,37206,34980
1003272790,2,CHILDREN'S DENTAL HEALTH CENTER,,,,,,,451 MURFREESBORO PIKE,BUILDING 1,NASHVILLE,TN,1223G0001X,37210,37210,34980
1740646439,2,"DENTAL SPECIALTY EDUCATION, INC.",,,,,,,6509 HIGHWAY 41A,SUITE A,PLEASANT VIEW,TN,1223P0221X,37146,37146,34980
1629434394,2,"MIDDLE TENNESSEE IMAGING, LLC",,,,,,,28 WHITE BRIDGE RD,SUITE 314,NASHVILLE,TN,261QR0208X,37205,37205,34980
1346606787,2,YAPA DBA PROJECT TRANSITION,,,,,,,3055 LEBANON PIKE,SUITE 2102,NASHVILLE,TN,261QR0401X,37214,37214,34980
1780040139,2,NHC PLACE AT THE TRACE LLC,,,,,,,8353 HIGHWAY 100,,NASHVILLE,TN,314000000X,37221,37221,34980
1700243102,2,MIDDLE TENNESSEE ORAL & MAXILLOFACIAL SURGERY,,,,,,,515 STONECREST PKWY,SUITE 240,SMYRNA,TN,1223S0112X,37167,37167,34980
1912364324,2,DOROTHY RENEE LEACH,,,,,,,7273 ZION LN,,COLUMBIA,TN,101YM0800X,38401,38401,34980
1942667084,2,ANNA MOLTENI MMFT,,,,,,,3415 W END AVE,STE 101F,NASHVILLE,TN,106H00000X,37203,37203,34980
1649637794,2,VANDERBILT UNIVERSITY MEDICAL CENTER,,,,,,,1215 21ST AVE S,ROOM 1006,NASHVILLE,TN,333600000X,37232,37232,34980
1285091330,2,VANDERBILT UNIVERSITY MEDICAL CENTER,,,,,,,1211 MEDICAL CENTER DR,TVC 1815,NASHVILLE,TN,3336C0003X,37232,37232,34980
1447617501,2,ENTIRE SERVICES,,,,,,,3001 HAMILTON CHURCH RD,UNIT 443,ANTIOCH,TN,253Z00000X,37013,37013,34980
1992162994,2,CAREHERE CLINIC-UTA,,,,,,,5141 VIRGINIA WAY STE 350,,BRENTWOOD,TN,207Q00000X,37027,37027,34980
1912364936,2,CANNON COUNTY BOARD OF EDUCATION,,,,,,,301 W MAIN ST,,WOODBURY,TN,251300000X,37190,37190,34980
1821455742,2,CENTER FOR MARRIAGE & FAMILY HEALTH,,,,,,,98 MAYFIELD DR,,SMYRNA,TN,106H00000X,37167,37167,34980
1235596180,2,NATIONAL TELE-NEPHROLOGY ASSOCIATES PC,,,,,,,511 UNION ST,STE 1800,NASHVILLE,TN,207RN0300X,37219,37219,34980
1275990137,2,BRATUX MEDICAL EQUIPMENT LLC,,,,,,,424 CHURCH STREET,2000,NASHVILLE,TN,332B00000X,37219,37219,34980
1184081952,2,"A STEP AHEAD, LLC",,,,,,,1703 GROVE ST,,COLUMBIA,TN,335E00000X,38401,38401,34980
1942667761,2,HARPETH VALLEY HEALTH CENTER PLLC,,,,,,,213 OLD HICKORY BLVD,,NASHVILLE,TN,207Q00000X,37221,37221,34980
1861859696,2,"HIDDEN ACRES HEALTHCARE, LLC",,,,,,,904 HIDDEN ACRES AVE,,MOUNT PLEASANT,TN,314000000X,38474,38474,34980
1144687815,2,"ADVANCED DIAGNOSTIC IMAGING, PC",,,,,,,2004 HAYES ST STE 700,,NASHVILLE,TN,332B00000X,37203,37203,34980
1659738383,2,VANDERBILT UNIVERSITY MEDICAL CENTER,,,,,,,1670 W MAIN ST,SUITE 100,LEBANON,TN,332H00000X,37087,37087,34980
1063879740,2,NEUROGENX NERVE CENTER OF BRENTWOOD,,,,,,,1177 OLD HICKORY BLVD,SUITE 203,BRENTWOOD,TN,111N00000X,37027,37027,34980
1184081796,2,"PRECERA BIOSCIENCE, INC.",,,,,,,393 NICHOL MILL LN,SUITE 34,FRANKLIN,TN,291U00000X,37067,37067,34980
1891152484,2,"GUARDIAN HEALTHCARE PROVIDERS, INC.",,,,,,,105 WESTPARK DR,SUITE 100,BRENTWOOD,TN,310400000X,37027,37027,34980
1649637133,2,"TENNESSEE TMS CENTER, PLLC",,,,,,,1720 W END AVE,SUITE 240,NASHVILLE,TN,2084P0800X,37203,37203,34980
1336506815,2,SHINE AND CARE AT HOME LLC,,,,,,,3918 DICKERSON PIKE STE 113,,NASHVILLE,TN,253Z00000X,37207,37207,34980
1750748281,2,STATE OF TENNESSEE HCFA,,,,,,,310 GREAT CIRCLE RD,SUITE 400 EAST ATTENTION ACCOUNTING,NASHVILLE,TN,251K00000X,37243,37243,34980
1306204805,2,"SENTIENT PHYSICIANS, P.C.",,,,,,,3 MARYLAND FARMS STE 200,,BRENTWOOD,TN,2084N0400X,37027,37027,34980
1821456336,2,SINQUEFIELD FAMILY DENTISTRY,,,,,,,570 BRANDIES CIR,,MURFREESBORO,TN,1223G0001X,37128,37128,34980
1235597543,2,"PRICE EYE ASSOCIATES, PLLC",,,,,,,4886 PORT ROYAL RD,SUITE 150,SPRING HILL,TN,152W00000X,37174,37174,34980
1033577135,2,"SALIENT EMERGENCY PHYSICIANS, PLLC",,,,,,,2300 PATTERSON ST,,NASHVILLE,TN,207P00000X,37203,37203,34980
1043678139,2,"RED SPRUCE EMERGENCY PHYSICIANS, PLLC",,,,,,,2300 PATTERSON ST,,NASHVILLE,TN,207P00000X,37203,37203,34980
1316305410,2,"SALIENT EMERGENCY PHYSICIANS, PLLC",,,,,,,105 REDBUD DR,,PORTLAND,TN,207P00000X,37148,37148,34980
1962860064,2,"RED SPRUCE EMERGENCY PHYSICIANS, PLLC",,,,,,,105 REDBUD DR,,PORTLAND,TN,207P00000X,37148,37148,34980
1164880266,2,"WELLASSIST, LLC",,,,,,,331 54TH AVE N,,NASHVILLE,TN,261QM0850X,37209,37209,34980
1497113518,2,SOUTHEAST MEDICAL SOLUTIONS LLC,,,,,,,106 FRONT ST,SUITE # 33,FRANKLIN,TN,332B00000X,37064,37064,34980
1851759864,2,CAPE SIERRA CLINIC LLC,,,,,,,5630 NOLENSVILLE PIKE,,NASHVILLE,TN,261QP2300X,37211,37211,34980
1063870137,2,"THE PAIN MANAGEMENT GROUP, PC",,,,,,,28 WHITE BRIDGE RD,STE 108,NASHVILLE,TN,208VP0000X,37205,37205,34980
1811355894,2,AMERICLAIM SPECIALTY BILLING,,,,,,,3011 HARRAH DR,SUITE L,SPRING HILL,TN,171W00000X,37174,37174,34980
1639537673,2,HORIZON CHIROPRACTIC,,,,,,,925 S CHURCH ST,SUITE A200,MURFREESBORO,TN,111N00000X,37130,37130,34980
1336507128,2,AVETA BIRTH SERVICES,,,,,,,211 W 17TH ST,,COLUMBIA,TN,374J00000X,38401,38401,34980
